개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3220000,3220000-202-2003-00010,20030325,,03,폐업,02,폐업,20060524,,,,02 5651534,683.40,135936,서울특별시 강남구 역삼동 832-7번지 지하2층 ,,,황화사우나,20050318000000,I,2018-08-31 23:59:59.0,목욕장업 기타,202667.551184905    ,443299.218136257    ,목욕장업 기타,18,6,,,,2,,,1,Y,,,,,,,,,,,N
3220000,3220000-202-2003-00011,20030619,,03,폐업,02,폐업,20061214,,,,5457254,165.49,135816,서울특별시 강남구 논현동 62-6번지 에이동지하1층 ,,,밀리오네,20030619000000,I,2018-08-31 23:59:59.0,공동탕업,202830.4370738      ,446489.394307479    ,공동탕업,6,1,,,,1,,,1,N,,,,,,,,,,,N
3220000,3220000-202-2003-00012,20030707,,03,폐업,02,폐업,20201201,,,,02508 7245,1,178.14,135843,서울특별시 강남구 대치동 921-7,서울특별시 강남구 선릉로72길 8 (대치동),06199,은성사우나,20201201120800,U,2019-11-02 00:03:00.0,공동탕업,204516.24424914,444201.087094298,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2003-00013,20030710,,03,폐업,02,폐업,20040205,,,,02 5406779,197.00,135821,서울특별시 강남구 논현동 114-14번지 ,,,정원한증막,20030714000000,I,2018-08-31 23:59:59.0,공동탕업,203145.7578939      ,446097.36014093     ,공동탕업,5,1,,,1,1,,,1,N,,,,,임대,,,,,,N
3220000,3220000-202-2003-00014,20030825,,03,폐업,02,폐업,20121029,,,,02 5677338,722.00,135924,서울특별시 강남구 역삼동 738-0번지 K.S빌딩 지하1층 ,서울특별시 강남구 역삼로17길 60 (역삼동,K.S빌딩 지하1층),06237,스타사우나,20030825000000,I,2018-08-31 23:59:59.0,공동탕업,203156.891275756    ,444041.112746835    ,공동탕업,6,2,,,,1,,,2,N,,,,,자가,,,,,,N
3220000,3220000-202-2003-00015,20030909,,03,폐업,02,폐업,20050305,,,,02 5470201,470.00,135826,서울특별시 강남구 논현동 190-5번지 ,,,아선불한증막,20030913000000,I,2018-08-31 23:59:59.0,공동탕업,202750.998310841    ,445165.896444114    ,공동탕업,6,1,1,3,,,,,2,N,,,,,임대,,,,,,N
3220000,3220000-202-2003-00016,20030919,,03,폐업,02,폐업,20200325,,,,025757 234,1,246.00,135860,서울특별시 강남구 도곡동 949-3번지 캠코양재타워 지하3층 ,서울특별시 강남구 강남대로 262 (도곡동,캠코양재타워 지하3층),06265,(주)이바디웍스,20200324164914,U,2020-03-26 02:40:00.0,공동탕업,202880.352622758    ,442776.692188896    ,공동탕업,20,7,,,3,3,,,6,N,,,,,자가,,,,,,N
3220000,3220000-202-2003-00017,20030930,,03,폐업,02,폐업,20060213,,,,02 5555156,1,111.00,135923,서울특별시 강남구 역삼동 735-11번지 신일유토필오피스텔 지하1층 ,,,유토피아불가마사우나,20040604000000,I,2018-08-31 23:59:59.0,공동탕업,202890.701410324    ,444070.444071342    ,공동탕업,11,4,,,,1,,,7,N,,,,,자가,,,,,,N
3220000,3220000-202-2003-00018,20031009,,03,폐업,02,폐업,20070109,,,,02 5394766,1,115.00,135920,서울특별시 강남구 역삼동 719-33번지 ,,,수양불한증막,20031009000000,I,2018-08-31 23:59:59.0,공동탕업,203580.628502275    ,444311.672978324    ,공동탕업,5,2,1,4,1,,,,3,N,,,,,임대,,,,,,N
3220000,3220000-202-2003-00019,20031013,,03,폐업,02,폐업,20050305,,,,0234438811,3,800.00,135954,서울특별시 강남구 청담동 85-4번지 ,,,테마찜질방,20031226000000,I,2018-08-31 23:59:59.0,공동탕업,203473.925098875    ,446939.225244374    ,공동탕업,6,4,,,1,2,,,5,N,,,,,임대,,,,,,N
3220000,3220000-202-2003-00020,20031022,,01,영업/정상,01,영업,,,,,02  552 1147,826.00,135513,서울특별시 강남구 역삼동 702-13번지 성지하이츠빌딩 지하2층 ,서울특별시 강남구 테헤란로 313 (역삼동,성지하이츠빌딩 지하2층),06151,성지연,20170908094122,I,2018-08-31 23:59:59.0,공동탕업,203931.098064589    ,444622.849264371    ,공동탕업,20,6,,,2,2,,,5,N,,,,,임대,,,,,,N
3220000,3220000-202-2003-00021,20031023,,01,영업/정상,01,영업,,,,,0262550310,832.36,135995,서울특별시 강남구 논현동 70-6번지 ,서울특별시 강남구 언주로 727, 지상2,3층 (논현동),06050,아르마덴(Armaden),20181219160301,U,2018-12-21 02:40:00.0,공동탕업,202940.913419566    ,446374.987406876    ,공동탕업,13,4,2,3,0,0,0,0,4,N,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2003-00022,20031031,,03,폐업,02,폐업,20060323,,,,02 5405056,850.00,135815,서울특별시 강남구 논현동 32-13번지 ,,,천 섬,20031031000000,I,2018-08-31 23:59:59.0,공동탕업,202418.98149853     ,446109.936820334    ,공동탕업,2,2,,,1,2,,,3,N,,,,,자가,,,,,,N
3220000,3220000-202-2003-00023,20031113,,01,영업/정상,01,영업,,,,,02 5466190,372.00,135811,서울특별시 강남구 논현동 16-47번지 전원빌딩 지하1층 ,서울특별시 강남구 강남대로146길 25 (논현동,전원빌딩 지하1층),06038,딸기,20110127143920,I,2018-08-31 23:59:59.0,공동탕업,201889.137511987    ,445895.963116576    ,공동탕업,5,2,,,1,1,,,3,N,,,,,임대,,,,,,N
3220000,3220000-202-2003-00024,20031119,,03,폐업,02,폐업,20100907,,,,0234523109,334.00,135876,서울특별시 강남구 삼성동 141-3번지 지상2층 ,,,후라밍고,20031119000000,I,2018-08-31 23:59:59.0,공동탕업,204305.678095703    ,444845.000353557    ,공동탕업,6,1,2,,,,,,4,N,,,,,,,,,,,N
3220000,3220000-202-2003-00025,20031124,,03,폐업,02,폐업,20090910,,,,02 5114447,611.00,135957,서울특별시 강남구 청담동 132-16번지 ,,,인더에스에프 사우나,20051118000000,I,2018-08-31 23:59:59.0,공동탕업,205004.086672612    ,446564.659683453    ,공동탕업,4,2,,,,,,,7,N,,,,,자가,,,,,,N
3220000,3220000-202-2003-00026,20031212,,01,영업/정상,01,영업,,,,,0234541101,565.00,135840,서울특별시 강남구 대치동 893-1번지 지하1층 ,서울특별시 강남구 삼성로 431 (대치동,지하1층),06195,이비스스타일앰배서더강남,20191224151522,U,2019-12-26 02:40:00.0,공동탕업,204976.284445723    ,444767.617235233    ,공동탕업,14,6,,,1,,,,2,N,,,,,자가,,,,,,N
3220000,3220000-202-2004-00001,20040323,,03,폐업,02,폐업,20051214,,,,02 5486438,1,593.00,135891,서울특별시 강남구 신사동 575번지 지하1층,101,103호 ,,,마이스파월드,20050219000000,I,2018-08-31 23:59:59.0,공동탕업,202231.679115994    ,447037.821824887    ,공동탕업,,,,,,,,,6,N,,,,,임대,,,,,,N
3220000,3220000-202-2004-00002,20040331,,03,폐업,02,폐업,20060503,,,,02 5419528,582.12,135887,서울특별시 강남구 신사동 512-9번지 지하1층,2층 ,,,강남 불가마 사우나,20041203000000,I,2018-08-31 23:59:59.0,공동탕업,201812.63828808     ,446191.708915667    ,공동탕업,,,,,,,,,5,N,,,,,자가,,,,,,N
3220000,3220000-202-2004-00003,20040420,,01,영업/정상,01,영업,,,,,02 5554562,284.56,135914,서울특별시 강남구 역삼동 663-15 지하1층,서울특별시 강남구 논현로102길 58 (역삼동,지하1층),06137,올리브불한증막,20210408145707,U,2020-12-03 23:00:00.0,공동탕업,203439.066372164,444879.770000355,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2004-00004,20040611,,01,영업/정상,01,영업,,,,,02 5406779,185.10,135821,서울특별시 강남구 논현동 114-14번지 지하1층 ,서울특별시 강남구 언주로136길 10 (논현동,지하1층),06058,논현사우나,20170911133239,I,2018-08-31 23:59:59.0,공동탕업,203145.7578939      ,446097.36014093     ,공동탕업,0,0,0,0,1,1,0,0,1,N,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2004-00005,20040623,,03,폐업,02,폐업,20160719,,,,02 5152135,650.60,135811,서울특별시 강남구 논현동 2번지 케이비엘센터 지하2층 ,서울특별시 강남구 도산대로 110 (논현동,케이비엘센터 지하2층),06038,신사보석대중탕,20050105000000,I,2018-08-31 23:59:59.0,공동탕업,201794.159357626    ,445995.529207978    ,공동탕업,,,,,2,2,,,1,N,,,,,임대,,,,,,N
3220000,3220000-202-2004-00006,20040715,,03,폐업,02,폐업,20150520,,,,02 5741255,963.75,135856,서울특별시 강남구 도곡동 467-24번지 지하1층 ,서울특별시 강남구 언주로 118 (도곡동,지하1층),06295,(주)삼원휴스포 대중사우나,20130828100358,I,2018-08-31 23:59:59.0,공동탕업,204518.8799802      ,442703.584823804    ,공동탕업,,,,,1,1,,,4,N,6,,,,임대,,,,,,N
3220000,3220000-202-2004-00007,20040723,,03,폐업,02,폐업,20170717,,,,0221128100,860.51,135937,서울특별시 강남구 역삼동 837-36번지 지하2층 ,서울특별시 강남구 강남대로 308 (역삼동,지하2층),06253,랜드마크,20170717104547,I,2018-08-31 23:59:59.0,공동탕업,202741.810407842    ,443163.645142153    ,공동탕업,,,,,,,,,,N,,,,,임대,,,,,,N
3220000,3220000-202-2004-00008,20040804,,01,영업/정상,01,영업,,,,,02 5080606,2,710.26,135839,서울특별시 강남구 대치동 890-59 롯데골드로즈2 지하1층,서울특별시 강남구 선릉로86길 31 (대치동,롯데골드로즈2 지하1층),06193,골드로즈사우나,20201113154432,U,2019-10-31 23:05:00.0,공동탕업,204536.822020513,444660.784269339,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2004-00009,20040826,,03,폐업,02,폐업,20070124,,,,02 5416007,558.35,135868,서울특별시 강남구 삼성동 45-10번지 지하2층 ,,,쟈이언트 사우나,20051118000000,I,2018-08-31 23:59:59.0,공동탕업,204324.263443033    ,445580.187539001    ,공동탕업,,,,,2,2,,,3,N,,,,,임대,,,,,,N
3220000,3220000-202-2004-00010,20041013,,03,폐업,02,폐업,20060406,,,,02 5156802,385.76,135545,서울특별시 강남구 논현동 202-7번지 다이내스티호텔 지상2층 ,,,노블사우나,20051118000000,I,2018-08-31 23:59:59.0,공동탕업,202355.753693054    ,444839.725721091    ,공동탕업,,,2,2,,,,,1,N,,,,,임대,,,,,,N
3220000,3220000-202-2004-00011,20041018,,03,폐업,02,폐업,20160302,,,,02 4454491,403.57,135804,서울특별시 강남구 개포동 189-5번지 지하1층,지상1,2층 ,서울특별시 강남구 삼성로 14 (개포동,지하1층,지상1,2층),06331,수정사우나,20130423111117,I,2018-08-31 23:59:59.0,공동탕업,206133.870589346    ,442495.244980358    ,공동탕업,,,1,2,1,1,,,3,N,,,,,임대,,,,,,N
3220000,3220000-202-2004-00012,20041115,,03,폐업,02,폐업,20090325,,,,0234620047,1,412.36,135860,서울특별시 강남구 도곡동 955-5번지 지하1층~지상3층 ,,,도곡 보석사우나,20041116000000,I,2018-08-31 23:59:59.0,공동탕업,203127.38988616     ,442620.176526198    ,공동탕업,,,1,3,1,1,,,8,N,,,,,자가,,,,,,N
3220000,3220000-202-2004-00013,20041229,,03,폐업,02,폐업,20190225,,,,02 5454777,2,518.25,135995,서울특별시 강남구 논현동 74-7번지 지하2층 ~ 지상3층 ,서울특별시 강남구 논현로 732 (논현동,지하2층 ~ 지상3층),,강남스파,20190305140036,U,2019-03-07 02:40:00.0,공동탕업,202540.454791616    ,446145.121990328    ,공동탕업,,,1,3,2,1,,,,N,,,,,임대,,,,,,N
3220000,3220000-202-2005-00001,20050322,,01,영업/정상,01,영업,,,,,0220161175,251.71,135502,서울특별시 강남구 대치동 995-14번지 지상22층 ,서울특별시 강남구 테헤란로 606 (대치동,지상22층),06174,파크클럽,20200408164058,U,2020-04-10 02:40:00.0,공동탕업,205601.904041677    ,445151.509504571    ,공동탕업,,,,,,,,,2,Y,,,,,자가,,,,,,N
3220000,3220000-202-2005-00002,20050512,,03,폐업,02,폐업,20090617,,,,02 5126672,362.80,135812,서울특별시 강남구 논현동 10-0번지 지하1층~2층 ,,,두리불한증막,20060621000000,I,2018-08-31 23:59:59.0,공동탕업,202129.956838112    ,446117.739434388    ,공동탕업,,,,,,,,,,N,,,,,자가,,,,,,N
3220000,3220000-202-2005-00003,20050531,,03,폐업,02,폐업,20050810,,,,02 5569624,488.06,135913,서울특별시 강남구 역삼동 652-15번지 지하1층~지상1 ,2층 ,,,역삼대중사우나,20050531000000,I,2018-08-31 23:59:59.0,공동탕업,203149.125584093    ,445032.355574197    ,공동탕업,,,1,2,1,,,,2,Y,,,,,자가,,,,,,N
3220000,3220000-202-2005-00004,20050629,,03,폐업,02,폐업,20060124,,,,,77.90,135812,서울특별시 강남구 논현동 5번지 지하1층 ,,,타이스피리트,20060116000000,I,2018-08-31 23:59:59.0,공동탕업,201992.663723577    ,446129.694885701    ,공동탕업,,,,,,,,,1,Y,,,,,자가,,,,,,N
3220000,3220000-202-2005-00005,20050819,,03,폐업,02,폐업,20060424,,,,02 4590573,321.55,135943,서울특별시 강남구 일원동 641-1번지 지상2,3층 ,,,광일탕,20050819000000,I,2018-08-31 23:59:59.0,공동탕업,207563.895          ,443559.94           ,공동탕업,,,,,,,,,2,Y,,,,,임대,,,,,,N
3220000,3220000-202-2005-00006,20051018,,03,폐업,02,폐업,20170502,,,,02 5181145,321.09,135812,서울특별시 강남구 논현동 6번지 지상2층,3층 ,서울특별시 강남구 도산대로 144 (논현동,지상2층,3층),06040,영동코리아나,20170502141314,I,2018-08-31 23:59:59.0,공동탕업,202108.433846703    ,446160.618240423    ,공동탕업,,,,,,,,,2,N,,,,,임대,,,,,,N
3220000,3220000-202-2005-00007,20051110,,03,폐업,02,폐업,20090825,,,,,120.53,135877,서울특별시 강남구 삼성동 143-12번지 10층 ,,,운 사우나,20051110000000,I,2018-08-31 23:59:59.0,공동탕업,204671.159363031    ,444985.873119757    ,공동탕업,,,,,,,,,2,N,,,,,임대,,,,,,N
3220000,3220000-202-2005-00008,20051118,,01,영업/정상,01,영업,,,,,02 5126003,661.00,135951,서울특별시 강남구 청담동 44-12번지 대륭빌딩 지하1층 ,서울특별시 강남구 학동로 419, 지하1층 (청담동, 대륭빌딩),06069,청담불한증막,20200508163717,U,2020-05-10 02:40:00.0,공동탕업,203993.72549271     ,446236.536019743    ,공동탕업,,,,,,,,,5,N,,,,,임대,,,,,,N
3220000,3220000-202-2005-00009,20051215,,03,폐업,02,폐업,20150601,,,,02  542 9151,195.39,135892,서울특별시 강남구 신사동 587-1번지 4층 ,서울특별시 강남구 도산대로 205 (신사동,4층),06026,선샤인아이오에스,20150115103238,I,2018-08-31 23:59:59.0,공동탕업,202471.536204701    ,446478.944977018    ,공동탕업,,,,,,,,,,N,,,,,임대,,,,,,N
3220000,3220000-202-2005-00010,20051221,,03,폐업,02,폐업,20190225,,,,0260078724,2,762.10,135954,서울특별시 강남구 청담동 85-4번지 디자인클럽 지하1~2층 ,서울특별시 강남구 선릉로 818 (청담동,디자인클럽 지하1~2층),06014,압구정스파,20190305140203,U,2019-03-07 02:40:00.0,공동탕업,203473.925098875    ,446939.225244374    ,공동탕업,,,,,,,,,2,Y,,,,,임대,,,,,,N
3220000,3220000-202-2006-00001,20060125,,03,폐업,02,폐업,20101104,,,,02 5615979,227.19,135936,서울특별시 강남구 역삼동 832-29번지 지상5층 ,,,금성사우나,20060406000000,I,2018-08-31 23:59:59.0,공동탕업,202728.835          ,443349.655          ,공동탕업,,,5,5,,,,,,N,,,,,임대,,,,,,N
3220000,3220000-202-2006-00002,20060203,,03,폐업,02,폐업,20090417,,,,02 5640970,1,164.10,135937,서울특별시 강남구 역삼동 837-26번지 삼일프라자 지하1층 3호, 6호 ,,,삼일불한증사우나,20090423114447,I,2018-08-31 23:59:59.0,공동탕업,202803.137561335    ,443189.823482655    ,공동탕업,,,,,1,1,,,6,Y,,,,,임대,,,,,,N
3220000,3220000-202-2006-00003,20060224,,01,영업/정상,01,영업,,,,,0234631448,1,158.26,135859,서울특별시 강남구 도곡동 907-54번지 지상1~2층 ,서울특별시 강남구 논현로 201 (도곡동,지상1~2층),06271,춘천옥불가마,20110623150440,I,2018-08-31 23:59:59.0,공동탕업,203551.050714068    ,442643.803865394    ,공동탕업,,,1,2,,,,,2,Y,,,,,자가,,,,,,N
3220000,3220000-202-2006-00004,20060613,,03,폐업,02,폐업,20190729,,,,02 5525884,375.72,135913,서울특별시 강남구 역삼동 651번지 송산빌딩 지하1층 ,서울특별시 강남구 봉은사로 210 (역삼동,송산빌딩 지하1층),06135,우리 한증막,20190729150048,U,2019-07-31 02:40:00.0,공동탕업,203042.438309224    ,445016.957167782    ,공동탕업,,,,,1,1,,,4,Y,,,,,임대,,,,,,N
3220000,3220000-202-2006-00005,20060616,,03,폐업,02,폐업,20120908,,,,02 4590573,308.87,135943,서울특별시 강남구 일원동 641-1번지 지상2~3층 ,서울특별시 강남구 개포로140길 22 (일원동,지상2~3층),06339,광일사우나,20121012105221,I,2018-08-31 23:59:59.0,공동탕업,207563.895          ,443559.94           ,공동탕업,,,2,3,,,,,3,N,,,,,임대,,,,,,N
3220000,3220000-202-2006-00006,20060712,,03,폐업,02,폐업,20131010,,,,02  508 6934,219.69,135843,서울특별시 강남구 대치동 920-18번지 지하1층 ,서울특별시 강남구 역삼로64길 20 (대치동,지하1층),06199,허브,20130508164253,I,2018-08-31 23:59:59.0,공동탕업,204627.363024985    ,444173.611114047    ,공동탕업,0,0,0,0,1,1,0,0,1,Y,0,,,,임대,0,,,,,N
3220000,3220000-202-2006-00007,20060912,,03,폐업,02,폐업,20110901,,,,02 5169196,1,035.01,135892,서울특별시 강남구 신사동 585-1번지 지하1,2층 ,,,미스불코리아한증막,20111118171905,I,2018-08-31 23:59:59.0,공동탕업,202378.390574465    ,446705.197148871    ,공동탕업,7,3,0,0,1,2,0,0,4,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2006-00008,20061017,,03,폐업,02,폐업,20070810,,,,0220517979,294.00,135877,서울특별시 강남구 삼성동 143-25번지 6,7층 ,,,삼성목욕장,20061017000000,I,2018-08-31 23:59:59.0,공동탕업,204708.12           ,444971.385          ,공동탕업,10,1,6,7,,,,,2,N,,,,,임대,,,,,,N
3220000,3220000-202-2007-00002,20070102,,01,영업/정상,01,영업,,,,,02 5663311,497.03,135913,서울특별시 강남구 역삼동 652-15번지 ,서울특별시 강남구 봉은사로34길 7, 지상1,2층 (역삼동),06135,역삼불한증막,20120117150932,I,2018-08-31 23:59:59.0,공동탕업,203149.125584093    ,445032.355574197    ,공동탕업,6,1,1,2,,,,,2,Y,,,,,임대,,,,,,N
3220000,3220000-202-2007-00003,20070102,,01,영업/정상,01,영업,,,,,02 5522204,927.00,135840,서울특별시 강남구 대치동 891-6번지 테헤란로 대우아이빌 지하2층 ,서울특별시 강남구 테헤란로 428 (대치동,테헤란로 대우아이빌 지하2층),06194,목석화수,20080814172340,I,2018-08-31 23:59:59.0,공동탕업,204705.273047989    ,444831.426571868    ,공동탕업,26,7,,,2,2,,,2,Y,,,,,임대,,,,,,N
3220000,3220000-202-2007-00004,20070130,,03,폐업,02,폐업,20200504,,,,02 5460225,319.40,135868,서울특별시 강남구 삼성동 45-10번지 지하2층 ,서울특별시 강남구 봉은사로 459, 지하2층 (삼성동),06096,자이언트,20200424173051,U,2020-04-26 02:40:00.0,공동탕업,204324.263443033    ,445580.187539001    ,공동탕업,6,2,0,0,2,2,0,0,2,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2007-00005,20070227,,03,폐업,02,폐업,20080324,,,,02 5160925,647.45,135887,서울특별시 강남구 신사동 512-9번지 지하1,2층 ,,,강남사우나,20070228000000,I,2018-08-31 23:59:59.0,공동탕업,201812.63828808     ,446191.708915667    ,공동탕업,8,2,,,1,2,,,2,Y,,,,,자가,,,,,,N
3220000,3220000-202-2007-00006,20070601,,03,폐업,02,폐업,20141128,,,,02 5017040,473.00,135875,서울특별시 강남구 삼성동 129-18번지 지하1,2층 ,서울특별시 강남구 삼성로95길 10 (삼성동,지하1,2층),06157,우원사우나,20130221093602,I,2018-08-31 23:59:59.0,공동탕업,204771.77921067     ,445107.109323216    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2007-00007,20070705,,01,영업/정상,01,영업,,,,,0260069350,1,132.25,135952,서울특별시 강남구 청담동 56-17번지 ,서울특별시 강남구 도산대로102길 10 (청담동),06071,호텔프리마 스파,20070705000000,I,2018-08-31 23:59:59.0,공동탕업,204600.529045622    ,446852.393076097    ,공동탕업,4,2,1,4,,,,,9,Y,,,,,자가,,,,,,N
3220000,3220000-202-2007-00008,20070817,,03,폐업,02,폐업,20180504,,,,02  547 6642,482.91,135948,서울특별시 강남구 청담동 5-29번지 지하1층 ,서울특별시 강남구 삼성로149길 32, 지하1층 (청담동),06062,스타사우나,20180528111343,I,2018-08-31 23:59:59.0,공동탕업,203901.878812978    ,446783.967552696    ,공동탕업,6,2,0,0,1,1,0,0,5,Y,0,,,,자가,0,,,,,N
3220000,3220000-202-2007-00009,20070918,,01,영업/정상,01,영업,,,,,02 5143866,562.10,135090,서울특별시 강남구 삼성동 7-3번지 삼성레미안2차(아)단지내상가 B01호 ,서울특별시 강남구 선릉로130길 20 (삼성동,삼성레미안2차(아)단지내상가 B01호),06088,보리사우나,20170531112858,I,2018-08-31 23:59:59.0,공동탕업+찜질시설서비스영업,203770.384197358    ,445992.329114168    ,공동탕업+찜질시설서비스영업,0,0,,,,,0,0,2,Y,0,,,,임대,0,,,,,N
3220000,3220000-202-2007-00010,20071001,,03,폐업,02,폐업,20140701,,,,,974.75,135877,서울특별시 강남구 삼성동 143-25번지 ,서울특별시 강남구 테헤란로77길 11-5, 지상6층~10층 (삼성동),06159,삼성사우나,20130705154156,I,2018-08-31 23:59:59.0,공동탕업,204708.12           ,444971.385          ,공동탕업,0,0,6,7,0,0,0,0,2,Y,0,,,,임대,0,,,,,N
3220000,3220000-202-2007-00011,20071012,,03,폐업,02,폐업,20091019,,,,,277.65,135888,서울특별시 강남구 신사동 530-5번지 지하1층 ,,,낙원탕,20071012140956,I,2018-08-31 23:59:59.0,공동탕업,201881.31429345     ,446797.821687852    ,공동탕업,3,1,0,0,1,1,0,0,3,Y,0,,,,자가,0,,,,,N
3220000,3220000-202-2008-00001,20080128,,03,폐업,02,폐업,20160818,,,,02  5557575,479.55,135876,서울특별시 강남구 삼성동 141-8번지 그린그래스호텔 지상3층 ,서울특별시 강남구 테헤란로63길 9 (삼성동,그린그래스호텔 지상3층),,더 스파,20140827154959,I,2018-08-31 23:59:59.0,공동탕업,204343.091719558    ,444860.228286616    ,공동탕업,10,3,3,3,0,0,0,0,2,Y,0,,,,자가,0,,,,,N
3220000,3220000-202-2008-00002,20080728,,03,폐업,02,폐업,20120702,,,,34433430,292.44,135824,서울특별시 강남구 논현동 152-5번지 대우아이빌 지하1층 B01호 ,서울특별시 강남구 논현로 641 (논현동,대우아이빌 지하1층 B01호),06116,도토리짐,20080728101903,I,2018-08-31 23:59:59.0,목욕장업 기타,202740.29           ,445405.185          ,목욕장업 기타,0,0,,,1,1,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2008-00003,20081006,,03,폐업,02,폐업,20121122,,,,,156.13,135843,서울특별시 강남구 대치동 921-0번지 지하1층 ,서울특별시 강남구 선릉로 338 (대치동,지하1층),06199,개나리찜질방,20081006153550,I,2018-08-31 23:59:59.0,찜질시설서비스영업,204487.46101324     ,444189.584180575    ,찜질시설서비스영업,4,1,,,1,1,0,0,3,Y,0,,,,임대,0,,,,,N
3220000,3220000-202-2008-00004,20081014,,03,폐업,02,폐업,20130719,,,,02  563 9020,502.51,135513,서울특별시 강남구 역삼동 701-1번지 4층401호 ,서울특별시 강남구 언주로 506 (역삼동,4층401호),06152,(주)아르누보씨티,20130719171839,I,2018-08-31 23:59:59.0,공동탕업,203716.938085702    ,444579.034008591    ,공동탕업,18,0,4,4,0,0,0,0,10,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2008-00005,20081027,,03,폐업,02,폐업,20190225,,,,02  557 8726,560.12,135913,서울특별시 강남구 역삼동 662-7번지 지상2층 ,서울특별시 강남구 언주로 547 (역삼동,지상2층),06138,케이팝호텔 사우나,20190305140429,U,2019-03-07 02:40:00.0,공동탕업,203468.913964504    ,444937.661021993    ,공동탕업,0,0,2,2,,,0,0,1,Y,0,,,,임대,0,,,,,N
3220000,3220000-202-2008-00006,20081031,,03,폐업,02,폐업,20131230,,,,,271.23,135934,서울특별시 강남구 역삼동 824-38번지 지하2층 ,서울특별시 강남구 테헤란로6길 9 (역삼동,지하2층),06233,위더스엘림볼찜질방,20081211170707,I,2018-08-31 23:59:59.0,찜질시설서비스영업,202650.481909022    ,443977.595364466    ,찜질시설서비스영업,0,0,,,2,2,0,0,2,Y,0,,,,,0,,,,,N
3220000,3220000-202-2008-00007,20081126,,03,폐업,02,폐업,20100210,,,,02  34431155,1,212.96,135832,서울특별시 강남구 논현동 246-0번지 지상1~4층 ,,,오아시스,20081126132418,I,2018-08-31 23:59:59.0,한증막업,203163.311268118    ,445838.680081698    ,한증막업,0,0,,,,,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2009-00001,20090413,,03,폐업,02,폐업,20090526,,,,02  561 4200,925.00,135842,서울특별시 강남구 대치동 983-1번지 외4필지 ,,,삼원휴스포,20090413145216,I,2018-08-31 23:59:59.0,공동탕업,205677.522476464    ,444555.644453973    ,공동탕업,0,0,,,1,3,0,0,2,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2009-00002,20090714,,01,영업/정상,01,영업,,,,,02 5393769,490.58,135929,서울특별시 강남구 역삼동 789-12번지 지하1층 ,서울특별시 강남구 역삼로 162 (역삼동,지하1층),06249,오렌지,20170314141754,I,2018-08-31 23:59:59.0,공동탕업,203192.324562737    ,443627.850215224    ,공동탕업,0,0,,,1,1,0,0,1,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2009-00003,20091028,,03,폐업,02,폐업,20110701,,,,02  552 1438,380.00,135875,서울특별시 강남구 삼성동 140-3번지 지하2층 ,,,프라임,20091028114954,I,2018-08-31 23:59:59.0,찜질시설서비스영업,204181.823243711    ,444950.728644939    ,찜질시설서비스영업,0,0,,,2,2,0,0,0,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2009-00004,20091106,,03,폐업,02,폐업,20131230,,,,34455945,1,586.32,135937,서울특별시 강남구 역삼동 837-26번지 지하1층 1~2호, 5~6호 ,서울특별시 강남구 도곡로1길 14 (역삼동,지하1층 1~2호, 5~6호),06253,삼일골드사우나휘트니스,20120706173422,I,2018-08-31 23:59:59.0,공동탕업,202803.137561335    ,443189.823482655    ,공동탕업,0,0,,,1,1,0,0,2,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2009-00005,20091106,,03,폐업,02,폐업,20111230,,,,,116.58,135010,서울특별시 강남구 논현동 201-4번지 ,2층 ,,,강남스파목욕,20091106162050,I,2018-08-31 23:59:59.0,공동탕업,202220.14           ,444805.625          ,공동탕업,0,0,,,,,0,0,2,N,0,,,,,0,,,0,0,N
